step,op_type,depth,scale,delta_noise,noise_ratio,since_last_reset,noise,next_noise
848,1,5,6.597069766656,0.2912041754914704,1.410843525627973,11,1.0,0.005435520152561973
849,1,0,1.099511627776,-0.0045644798474380275,0.5435520152561972,0,0.005435520152561973,0.005621335379191005
850,0,1,2.199023255552,0.00018581522662903215,1.034185362470131,1,0.005621335379191005,0.013759393866364758
851,0,1,2.199023255552,0.008138058487173753,2.447709118601805,2,0.013759393866364758,0.01768973073815423
852,0,1,2.199023255552,0.003930336871789472,1.2856475299684018,3,0.01768973073815423,0.019528287470500012
853,0,1,2.199023255552,0.0018385567323457828,1.1039335623340087,4,0.019528287470500012,0.028147757536327006
854,0,1,2.199023255552,0.008619470065826994,1.441383817134391,5,0.028147757536327006,0.0379747654246523
855,0,1,2.199023255552,0.009827007888325294,1.349122230275102,6,0.0379747654246523,0.05593502627243074
856,1,1,2.199023255552,0.017960260847778443,1.4729525158862227,7,0.05593502627243074,0.08108589033181283
857,1,2,3.298534883328,0.02515086405938209,1.4496442700658647,8,0.08108589033181283,0.12330709543401853
858,1,3,4.398046511104,0.0422212051022057,1.5206973115721076,9,0.12330709543401853,0.17444442317170095
859,0,4,5.49755813888,0.05113732773768241,1.414715208055857,10,0.17444442317170095,0.2855339543765907
860,1,4,5.49755813888,0.11108953120488974,1.6368190463477719,11,0.2855339543765907,0.4924729235540522
861,1,5,6.597069766656,0.20693896917746152,1.724743821200787,12,0.4924729235540522,0.790695990124197
862,0,6,7.696581394432,0.2982230665701448,1.6055623615161307,13,0.790695990124197,1.0
863,0,6,7.696581394432,0.209304009875803,1.2647085763555308,14,1.0,0.0
864,0,0,1.099511627776,-0.01,0.0,0,0.0,0.004420226981805248
865,0,0,1.099511627776,0.004420226981805248,10.0,1,0.004420226981805248,0.00626205163292456
866,1,0,1.099511627776,0.0018418246511193118,1.4166810117898287,2,0.00626205163292456,0.011477467477072886
867,1,1,2.199023255552,0.005215415844148326,1.8328605622998633,3,0.011477467477072886,0.007003574213985578
868,0,2,3.298534883328,-0.0044738932630873085,0.6102020526719635,4,0.007003574213985578,0.007866426005951135
869,1,2,3.298534883328,0.0008628517919655569,1.1232016347085336,5,0.007866426005951135,0.016407384187994686
870,1,3,4.398046511104,0.008540958182043552,2.0857482388548645,6,0.016407384187994686,0.01753408483051027
871,0,4,5.49755813888,0.0011267006425155837,1.0686703395011614,7,0.01753408483051027,0.03145457363369335
872,1,4,5.49755813888,0.013920488803183077,1.7939102004890874,8,0.03145457363369335,0.0545811714562184
873,1,5,6.597069766656,0.023126597822525054,1.7352380004207855,9,0.0545811714562184,0.08425204491738343
874,0,6,7.696581394432,0.02967087346116503,1.5436100521397778,10,0.08425204491738343,0.14936358540619712
875,1,6,7.696581394432,0.0651115404888137,1.7728185179678584,11,0.14936358540619712,0.2788466604786222
876,1,7,8.796093022208,0.1294830750724251,1.8668985463913002,12,0.2788466604786222,0.5526767385873546
877,1,8,9.895604649984,0.27383007810873233,1.9820095303946648,13,0.5526767385873546,1.0
878,1,9,10.99511627776,0.44732326141264545,1.8093759519461714,14,1.0,0.009473896293479337
879,0,0,1.099511627776,-0.0005261037065206631,0.9473896293479337,0,0.009473896293479337,0.004382360411979239
880,0,0,1.099511627776,-0.005091535881500098,0.4625721325444016,1,0.004382360411979239,0.005586402891775057
881,1,0,1.099511627776,0.0012040424797958183,1.2747474800348582,2,0.005586402891775057,0.005695838599180861
882,1,1,2.199023255552,0.00010943570740580381,1.0195896553696346,3,0.005695838599180861,0.017402824708084918
883,0,2,3.298534883328,0.011706986108904057,3.055357767789923,4,0.017402824708084918,0.022566160847322284
884,1,2,3.298534883328,0.005163336139237366,1.2966952908994485,5,0.022566160847322284,0.031304880529841976
885,0,3,4.398046511104,0.008738719682519692,1.3872488431525398,6,0.031304880529841976,0.04625379353725173
886,1,3,4.398046511104,0.014948913007409755,1.4775265950355383,7,0.04625379353725173,0.07652868078611437
887,1,4,5.49755813888,0.03027488724886264,1.654538469898257,8,0.07652868078611437,0.1136128604489779
888,0,5,6.597069766656,0.03708417966286354,1.4845788439305256,9,0.1136128604489779,0.17137815099870374
889,0,5,6.597069766656,0.05776529054972583,1.5084397164321683,10,0.17137815099870374,0.2911221911129793
890,1,5,6.597069766656,0.11974404011427559,1.6987124053823017,11,0.2911221911129793,0.5305803997149204
891,1,6,7.696581394432,0.2394582086019411,1.8225350588578515,12,0.5305803997149204,1.0
892,1,7,8.796093022208,0.46941960028507956,1.884728498333707,13,1.0,0.01596611299354572
893,1,0,1.099511627776,0.005966112993545719,1.5966112993545718,0,0.01596611299354572,0.02710185550023718
894,1,1,2.199023255552,0.01113574250669146,1.6974610859382662,1,0.02710185550023718,0.03459669546168515
895,0,2,3.298534883328,0.007494839961447973,1.2765434256478263,2,0.03459669546168515,0.04615476149317033
896,0,2,3.298534883328,0.011558066031485181,1.3340800581455938,3,0.04615476149317033,0.06551489007277624
897,1,2,3.298534883328,0.019360128579605902,1.419461133657265,4,0.06551489007277624,0.09038094735856944
898,0,3,4.398046511104,0.024866057285793206,1.3795481799354485,5,0.09038094735856944,0.11671217159427967
899,0,3,4.398046511104,0.02633122423571023,1.291336006152337,6,0.11671217159427967,0.19387717515309583
900,1,3,4.398046511104,0.07716500355881616,1.6611564372828291,7,0.19387717515309583,0.32741152858903966
901,1,4,5.49755813888,0.13353435343594383,1.6887574740579852,8,0.32741152858903966,0.5015747486169648
902,0,5,6.597069766656,0.17416322002792517,1.531939790814548,9,0.5015747486169648,0.772126431066729
903,0,5,6.597069766656,0.27055168244976413,1.5394045118813886,10,0.772126431066729,1.0
904,1,5,6.597069766656,0.22787356893327104,1.2951246839438626,11,1.0,0.018558839576801756
905,1,0,1.099511627776,0.008558839576801756,1.8558839576801756,0,0.018558839576801756,0.019740427734278143
906,0,1,2.199023255552,0.0011815881574763869,1.063667135684138,1,0.019740427734278143,0.025470658474569384
907,1,1,2.199023255552,0.005730230740291241,1.2902789553207612,2,0.025470658474569384,0.03723135833038897
908,1,2,3.298534883328,0.011760699855819588,1.4617352106370474,3,0.03723135833038897,0.053043239209223915
909,1,3,4.398046511104,0.015811880878834943,1.4246925599254587,4,0.053043239209223915,0.07791822883259251
910,0,4,5.49755813888,0.0248749896233686,1.4689568358608647,5,0.07791822883259251,0.11425802542467678
911,0,4,5.49755813888,0.036339796592084264,1.4663837607263943,6,0.11425802542467678,0.19109684014116476
912,1,4,5.49755813888,0.07683881471648799,1.672502561031418,7,0.19109684014116476,0.33245603306919697
913,1,5,6.597069766656,0.1413591929280322,1.7397254335739358,8,0.33245603306919697,0.5994253140535571
914,1,6,7.696581394432,0.2669692809843602,1.8030213153893753,9,0.5994253140535571,1.0
915,0,7,8.796093022208,0.40057468594644285,1.6682645469835005,10,1.0,0.014207201354963827
916,0,0,1.099511627776,0.004207201354963826,1.4207201354963825,0,0.014207201354963827,0.017695956015028484
917,0,0,1.099511627776,0.0034887546600646576,1.2455624139405703,1,0.017695956015028484,0.025420989438854322
918,1,0,1.099511627776,0.007725033423825838,1.436542304765296,2,0.025420989438854322,0.03464376705925787
919,1,1,2.199023255552,0.009222777620403546,1.3628016778256133,3,0.03464376705925787,0.03968904901730221
920,0,2,3.298534883328,0.005045281958044344,1.145633179827541,4,0.03968904901730221,0.05693412703413374
921,0,2,3.298534883328,0.017245078016831526,1.4345046919444615,5,0.05693412703413374,0.07484335882341936
922,1,2,3.298534883328,0.01790923178928562,1.3145605759187016,6,0.07484335882341936,0.09956391628637082
923,0,3,4.398046511104,0.02472055746295146,1.330297274889487,7,0.09956391628637082,0.15240443743699558
924,1,3,4.398046511104,0.052840521150624764,1.5307195932173074,8,0.15240443743699558,0.2506051963994871
925,1,4,5.49755813888,0.0982007589624915,1.6443431740830248,9,0.2506051963994871,0.4350848152861925
926,1,5,6.597069766656,0.1844796188867054,1.7361364470377079,10,0.4350848152861925,0.6990455509534279
927,0,6,7.696581394432,0.26396073566723544,1.6066879982782343,11,0.6990455509534279,1.0
928,0,6,7.696581394432,0.3009544490465721,1.4305219432926801,12,1.0,0.01179743314283925
929,1,0,1.099511627776,0.0017974331428392502,1.179743314283925,0,0.01179743314283925,0.013770437653465696
930,0,1,2.199023255552,0.001973004510626446,1.1672401518820228,1,0.013770437653465696,0.025692125472411686
931,1,1,2.199023255552,0.01192168781894599,1.8657450197993948,2,0.025692125472411686,0.04042357553497052
932,1,2,3.298534883328,0.014731450062558837,1.573383859516704,3,0.04042357553497052,0.051466491534021296
933,0,3,4.398046511104,0.011042915999050773,1.2731800899081163,4,0.051466491534021296,0.0793532253924472
934,1,3,4.398046511104,0.027886733858425904,1.5418425275791672,5,0.0793532253924472,0.13441937705836732
935,1,4,5.49755813888,0.05506615166592012,1.6939371574827164,6,0.13441937705836732,0.2126624322441029
936,0,5,6.597069766656,0.07824305518573557,1.5820816678220508,7,0.2126624322441029,0.3306284022432593
937,0,5,6.597069766656,0.1179659699991564,1.5547099633646158,8,0.3306284022432593,0.5113036074113841
938,0,5,6.597069766656,0.18067520516812485,1.546460025642907,9,0.5113036074113841,0.8835465204684205
939,1,5,6.597069766656,0.3722429130570364,1.7280271597175287,10,0.8835465204684205,1.0
940,1,6,7.696581394432,0.11645347953157947,1.1318023180826298,11,1.0,0.01464633939709251
941,0,0,1.099511627776,0.004646339397092509,1.464633939709251,0,0.01464633939709251,0.023002196981816492
942,1,0,1.099511627776,0.008355857584723982,1.5705082586289603,1,0.023002196981816492,0.0373528516320152
943,0,1,2.199023255552,0.014350654650198705,1.6238819127382949,2,0.0373528516320152,0.05076610394878856
944,0,1,2.199023255552,0.013413252316773365,1.359095804757162,3,0.05076610394878856,0.06087094961511816
945,0,1,2.199023255552,0.010104845666329597,1.1990470979715735,4,0.06087094961511816,0.07103220798345669
946,0,1,2.199023255552,0.010161258368338533,1.1669311622799925,5,0.07103220798345669,0.1004772499976366
947,1,1,2.199023255552,0.029445042014179912,1.414530856495938,6,0.1004772499976366,0.154353920189815
948,1,2,3.298534883328,0.0538766701921784,1.536207650920439,7,0.154353920189815,0.20942690512038947
949,0,3,4.398046511104,0.05507298493057447,1.3567968009030744,8,0.20942690512038947,0.33477778994222573
950,1,3,4.398046511104,0.12535088482183626,1.5985424114909117,9,0.33477778994222573,0.4888071209366559
951,0,4,5.49755813888,0.15402933099443017,1.4600942345100365,10,0.4888071209366559,0.8071842883759741
952,1,4,5.49755813888,0.3183771674393182,1.6513349617927855,11,0.8071842883759741,1.0
953,1,5,6.597069766656,0.1928157116240259,1.2388744607652908,12,1.0,0.01510660790799015
954,1,0,1.099511627776,0.005106607907990149,1.5106607907990148,0,0.01510660790799015,0.015063788374286052
955,0,1,2.199023255552,-4.281953370409777e-05,0.9971655096918581,1,0.015063788374286052,0.008814794542039216
956,0,1,2.199023255552,-0.006248993832246835,0.5851645232275108,2,0.008814794542039216,0.011043635629971743
957,1,1,2.199023255552,0.0022288410879325263,1.2528523015826192,3,0.011043635629971743,0.01950682140791867
958,0,2,3.298534883328,0.008463185777946929,1.7663405477611347,4,0.01950682140791867,0.020861668875933707
959,0,2,3.298534883328,0.0013548474680150357,1.0694550608570725,5,0.020861668875933707,0.03345291766401599
960,1,2,3.298534883328,0.01259124878808228,1.6035590375325968,6,0.03345291766401599,0.05738151482419175
961,1,3,4.398046511104,0.023928597160175764,1.715291784127841,7,0.05738151482419175,0.09897668498996845
962,1,4,5.49755813888,0.0415951701657767,1.7248879764366274,8,0.09897668498996845,0.1482771017488682
963,0,5,6.597069766656,0.04930041675889976,1.4981013130910223,9,0.1482771017488682,0.2544671927847414
964,1,5,6.597069766656,0.10619009103587318,1.7161597426939437,10,0.2544671927847414,0.46354053137505646
965,1,6,7.696581394432,0.20907333859031507,1.8216121548021091,11,0.46354053137505646,0.8824716187815079
966,1,7,8.796093022208,0.41893108740645146,1.9037636604586128,12,0.8824716187815079,1.0
967,1,8,9.895604649984,0.11752838121849207,1.1331809190427813,13,1.0,0.0
968,1,0,1.099511627776,-0.01,0.0,0,0.0,0.003389376597654538
969,0,1,2.199023255552,0.003389376597654538,10.0,1,0.003389376597654538,0.006660221148248125
970,0,1,2.199023255552,0.0032708445505935865,1.965028363285751,2,0.006660221148248125,0.01633182459175008
971,1,1,2.199023255552,0.009671603443501956,2.4521444901339247,3,0.01633182459175008,0.029144201615275766
972,0,2,3.298534883328,0.012812377023525685,1.7845037124631975,4,0.029144201615275766,0.05031720790184149
973,1,2,3.298534883328,0.021173006286565727,1.7264912096774687,5,0.05031720790184149,0.07992382073674474
974,1,3,4.398046511104,0.029606612834903248,1.5883993581809954,6,0.07992382073674474,0.1079519260882729
975,0,4,5.49755813888,0.028028105351528165,1.3506852536973664,7,0.1079519260882729,0.16748254625843148
976,0,4,5.49755813888,0.059530620170158574,1.5514549144911045,8,0.16748254625843148,0.2772929263955328
977,1,4,5.49755813888,0.10981038013710134,1.655652678982203,9,0.2772929263955328,0.4829582518758265
978,1,5,6.597069766656,0.2056653254802937,1.7416897652373975,10,0.4829582518758265,0.8878956500083611
979,1,6,7.696581394432,0.4049373981325346,1.8384521779258223,11,0.8878956500083611,1.0
980,0,7,8.796093022208,0.11210434999163887,1.1262584741693276,12,1.0,0.004708922932792419
981,0,0,1.099511627776,-0.0052910770672075814,0.47089229327924187,0,0.004708922932792419,0.004224364521102758
982,0,0,1.099511627776,-0.00048455841168966104,0.897097825000437,1,0.004224364521102758,0.0
983,0,0,1.099511627776,-0.004224364521102758,0.0,2,0.0,0.0
984,1,0,1.099511627776,0.0,0.0,3,0.0,0.0
985,0,1,2.199023255552,0.0,0.0,4,0.0,0.005422397915365354
986,0,1,2.199023255552,0.005422397915365354,10.0,5,0.005422397915365354,0.004817053973896402
987,1,1,2.199023255552,-0.0006053439414689518,0.888362316650794,6,0.004817053973896402,0.00810510558391174
988,0,2,3.298534883328,0.003288051610015338,1.682585586093342,7,0.00810510558391174,0.009560460617738367
989,0,2,3.298534883328,0.0014553550338266275,1.1795602807094137,8,0.009560460617738367,0.007910530822410637
990,0,2,3.298534883328,-0.0016499297953277304,0.8274215164626618,9,0.007910530822410637,0.011555039445669279
991,0,2,3.298534883328,0.003644508623258642,1.4607160638238967,10,0.011555039445669279,0.01482365139914339
992,0,2,3.298534883328,0.0032686119534741116,1.282873283889927,11,0.01482365139914339,0.027629602555676588
993,1,2,3.298534883328,0.012805951156533197,1.8638864212142232,12,0.027629602555676588,0.04168417747366439
994,1,3,4.398046511104,0.0140545749179878,1.508678142932615,13,0.04168417747366439,0.057215237167025555
995,0,4,5.49755813888,0.015531059693361167,1.3725888486866156,14,0.057215237167025555,0.0871705369915135
996,0,4,5.49755813888,0.029955299824487948,1.5235545862903783,15,0.0871705369915135,0.1438744625999205
997,1,4,5.49755813888,0.05670392560840701,1.6504941642601951,16,0.1438744625999205,0.2550778009593366
998,1,5,6.597069766656,0.11120333835941607,1.772919226594404,17,0.2550778009593366,0.4617602114026157
999,1,6,7.696581394432,0.20668241044327912,1.8102720411809867,18,0.4617602114026157,0.8784859629145295
1000,1,7,8.796093022208,0.4167257515119138,1.9024721949214554,19,0.8784859629145295,1.0
1001,1,8,9.895604649984,0.12151403708547048,1.1383221157937762,20,1.0,0.0005499584822494241
1002,0,0,1.099511627776,-0.009450041517750576,0.05499584822494241,0,0.0005499584822494241,0.0
1003,0,0,1.099511627776,-0.0005499584822494241,0.0,1,0.0,0.0
1004,0,0,1.099511627776,0.0,0.0,2,0.0,0.00038425941479384106
1005,0,0,1.099511627776,0.00038425941479384106,10.0,3,0.00038425941479384106,0.001277833695718232
1006,0,0,1.099511627776,0.000893574280924391,3.325445380183599,4,0.001277833695718232,0.003923154985326329
1007,1,0,1.099511627776,0.002645321289608097,3.07016084993849,5,0.003923154985326329,0.004257621633154251
1008,0,1,2.199023255552,0.0003344666478279218,1.0852545079353018,6,0.004257621633154251,0.006143917803102226
1009,1,1,2.199023255552,0.001886296169947975,1.4430398782407812,7,0.006143917803102226,0.013987111204328318
1010,1,2,3.298534883328,0.007843193401226092,2.2765785045603733,8,0.013987111204328318,0.023547894567645174
1011,1,3,4.398046511104,0.009560783363316856,1.6835423858186147,9,0.023547894567645174,0.028447092760471086
1012,0,4,5.49755813888,0.004899198192825912,1.2080524939820911,10,0.028447092760471086,0.041816786370641616
1013,0,4,5.49755813888,0.01336969361017053,1.4699845331382513,11,0.041816786370641616,0.060029436191127314
1014,0,4,5.49755813888,0.018212649820485698,1.4355344205329055,12,0.060029436191127314,0.09029385838019664
